eez_id,year,viable,n_points,prod_mt_yr,revenue_usd_yr,cost_usd_yr,profits_usd_yr,group,species
8373,2021,1,81,6231856.673537622,64363166044.9652,40875357675.32039,23487808369.644806,Finfish,Dicentrarchus labrax
8373,2051,1,81,6231856.673537622,64363166044.9652,40875357675.32039,23487808369.644806,Finfish,Dicentrarchus labrax
8373,2100,1,81,6231856.673537622,64363166044.9652,40875357675.32039,23487808369.644806,Finfish,Dicentrarchus labrax
8374,2021,1,127,9770935.772089852,100915087502.59976,64361973638.68753,36553113863.91223,Finfish,Dicentrarchus labrax
8374,2051,1,127,9770935.772089852,100915087502.59976,64361973638.68753,36553113863.91223,Finfish,Dicentrarchus labrax
8374,2100,1,127,9770935.772089852,100915087502.59976,64361973638.68753,36553113863.91223,Finfish,Dicentrarchus labrax
8375,2021,1,63,4846999.634973707,50060240257.19515,41528183119.91586,8532057137.279295,Finfish,Dicentrarchus labrax
8375,2051,1,63,4846999.634973707,50060240257.19515,41528183119.91586,8532057137.279295,Finfish,Dicentrarchus labrax
8375,2100,1,63,4846999.634973707,50060240257.19515,41528183119.91586,8532057137.279295,Finfish,Dicentrarchus labrax
8376,2021,1,986,75859391.11244562,783482490374.5146,569993270039.826,213489220334.68866,Finfish,Dicentrarchus labrax
8376,2051,1,986,75859391.11244562,783482490374.5146,569993270039.826,213489220334.68866,Finfish,Dicentrarchus labrax
8376,2100,1,986,75859391.11244562,783482490374.5146,569993270039.826,213489220334.68866,Finfish,Dicentrarchus labrax
8378,2021,1,962,74012915.06102708,764411922657.4879,472807189331.2866,291604733326.2013,Finfish,Dicentrarchus labrax
8378,2051,1,962,74012915.06102708,764411922657.4879,472807189331.2866,291604733326.2013,Finfish,Dicentrarchus labrax
8378,2100,1,962,74012915.06102708,764411922657.4879,472807189331.2866,291604733326.2013,Finfish,Dicentrarchus labrax
8380,2021,1,1233,94862707.14162825,979750416462.248,1143614471749.2104,-163864055286.96237,Finfish,Dicentrarchus labrax
8380,2051,1,1895,145794671.55992338,1505780242656.9019,1681377817311.755,-175597574654.85297,Finfish,Dicentrarchus labrax
8380,2100,1,2075,159643241.94556254,1648809500534.6023,1813017792273.8,-164208291739.1978,Finfish,Dicentrarchus labrax
8381,2021,1,4751,365525321.6787314,3775177800983.082,3017623660587.9404,757554140395.1417,Finfish,Dicentrarchus labrax
8381,2051,1,4751,365525321.6787314,3775177800983.082,3017623660587.9404,757554140395.1417,Finfish,Dicentrarchus labrax
8381,2100,1,4751,365525321.6787314,3775177800983.082,3017623660587.9404,757554140395.1417,Finfish,Dicentrarchus labrax
8382,2021,1,7589,583871114.7589755,6030272433521.492,6381843756108.722,-351571322587.22906,Finfish,Dicentrarchus labrax
8382,2051,1,7589,583871114.7589755,6030272433521.492,6381843756108.722,-351571322587.22906,Finfish,Dicentrarchus labrax
8382,2100,1,7589,583871114.7589755,6030272433521.492,6381843756108.722,-351571322587.22906,Finfish,Dicentrarchus labrax
8383,2021,1,1606,123560022.4407583,1276138823064.3718,1587741003010.4265,-311602179946.0548,Finfish,Dicentrarchus labrax
8383,2051,1,4046,311285087.66831136,3214979874295.4224,3378351467002.596,-163371592707.17416,Finfish,Dicentrarchus labrax
8383,2100,1,1643,126406673.02002856,1305539281628.1213,1627506825312.0913,-321967543683.97015,Finfish,Dicentrarchus labrax
8384,2021,1,4743,364909829.6615919,3768820945077.4067,2830386276853.094,938434668224.3126,Finfish,Dicentrarchus labrax
8384,2051,1,4743,364909829.6615919,3768820945077.4067,2830386276853.094,938434668224.3126,Finfish,Dicentrarchus labrax
8384,2100,1,4743,364909829.6615919,3768820945077.4067,2830386276853.094,938434668224.3126,Finfish,Dicentrarchus labrax
8385,2021,1,5752,442538760.3233136,4570579396180.738,4787125452490.604,-216546056309.865,Finfish,Dicentrarchus labrax
8385,2051,1,5752,442538760.3233136,4570579396180.738,4787125452490.604,-216546056309.865,Finfish,Dicentrarchus labrax
8385,2100,1,5752,442538760.3233136,4570579396180.738,4787125452490.604,-216546056309.865,Finfish,Dicentrarchus labrax
8386,2021,1,5124,394222636.97786146,4071566207585.206,4191615977017.1567,-120049769431.95068,Finfish,Dicentrarchus labrax
8386,2051,1,5124,394222636.97786146,4071566207585.206,4191615977017.1567,-120049769431.95068,Finfish,Dicentrarchus labrax
8386,2100,1,5124,394222636.97786146,4071566207585.206,4191615977017.1567,-120049769431.95068,Finfish,Dicentrarchus labrax
8387,2021,1,5502,423304634.7877037,4371927649128.377,4469156732696.651,-97229083568.2749,Finfish,Dicentrarchus labrax
8387,2051,1,5502,423304634.7877037,4371927649128.377,4469156732696.651,-97229083568.2749,Finfish,Dicentrarchus labrax
8387,2100,1,5502,423304634.7877037,4371927649128.377,4469156732696.651,-97229083568.2749,Finfish,Dicentrarchus labrax
8388,2021,1,3826,294359057.19697464,3040166336889.3438,3370193640598.319,-330027303708.97485,Finfish,Dicentrarchus labrax
8388,2051,1,3565,274278630.13779783,2832773912966.678,3125663464024.953,-292889551058.27484,Finfish,Dicentrarchus labrax
8388,2100,1,3831,294743739.70768684,3044139371830.391,3369527513336.5977,-325388141506.20667,Finfish,Dicentrarchus labrax
8389,2021,1,5490,422381396.7619944,4362392365269.8633,4450436750710.382,-88044385440.51859,Finfish,Dicentrarchus labrax
8389,2051,1,5490,422381396.7619944,4362392365269.8633,4450436750710.382,-88044385440.51859,Finfish,Dicentrarchus labrax
8389,2100,1,5490,422381396.7619944,4362392365269.8633,4450436750710.382,-88044385440.51859,Finfish,Dicentrarchus labrax
8393,2100,1,11,846301.5235668377,8740676870.303917,5301066443.41388,3439610426.8900356,Finfish,Dicentrarchus labrax
8394,2100,1,71,5462491.652113224,56417096162.87073,40517446118.76232,15899650044.108412,Finfish,Dicentrarchus labrax
8395,2021,1,2464,189571541.27897164,1957911618948.0771,1420113988300.7092,537797630647.368,Finfish,Dicentrarchus labrax
8395,2051,1,2034,156488845.35772252,1616230614018.015,1187148679672.7122,429081934345.303,Finfish,Dicentrarchus labrax
8395,2100,1,2680,206189825.74173862,2129546728401.3176,1538512140997.5635,591034587403.7542,Finfish,Dicentrarchus labrax
8396,2021,1,4234,325749150.07109004,3364365988078.7983,2587157061507.4883,777208926571.31,Finfish,Dicentrarchus labrax
8396,2051,1,4200,323133308.9982471,3337349350479.6772,2566740752442.3906,770608598037.2864,Finfish,Dicentrarchus labrax
8396,2100,1,4234,325749150.07109004,3364365988078.7983,2587157061507.4883,777208926571.31,Finfish,Dicentrarchus labrax
8398,2021,1,17,1307920.5364214764,13508318799.560596,8275372212.548724,5232946587.011873,Finfish,Dicentrarchus labrax
8398,2100,1,100,7693650.214243978,79460698820.94469,49573466493.580734,29887232327.36396,Finfish,Dicentrarchus labrax
8399,2021,1,186,14310189.3984938,147796899806.95712,230179685115.18015,-82382785308.22304,Finfish,Dicentrarchus labrax
8399,2051,1,519,39930044.61192625,412401026880.70294,610748532390.164,-198347505509.46106,Finfish,Dicentrarchus labrax
8399,2100,1,104,8001396.222813738,82639126773.78247,129761096969.00397,-47121970195.22148,Finfish,Dicentrarchus labrax
8401,2021,1,4385,337366561.8945984,3484351643298.425,3605480322478.715,-121128679180.29034,Finfish,Dicentrarchus labrax
8401,2051,1,4385,337366561.8945984,3484351643298.425,3605480322478.715,-121128679180.29034,Finfish,Dicentrarchus labrax
8401,2100,1,4385,337366561.8945984,3484351643298.425,3605480322478.715,-121128679180.29034,Finfish,Dicentrarchus labrax
8402,2021,1,4543,349522529.23310393,3609899547435.517,3900226627097.9326,-290327079662.4153,Finfish,Dicentrarchus labrax
8402,2051,1,4513,347214434.16883075,3586061337789.234,3868634655244.2583,-282573317455.0245,Finfish,Dicentrarchus labrax
8402,2100,1,4197,322902499.4918198,3334965529515.049,3544345240149.823,-209379710634.7746,Finfish,Dicentrarchus labrax
8403,2021,1,7776,598258240.6596117,6178863940316.659,4111067400334.758,2067796539981.9016,Finfish,Dicentrarchus labrax
8403,2051,1,6393,491855058.1966175,5079922475622.994,3361390182101.1763,1718532293521.8179,Finfish,Dicentrarchus labrax
8403,2100,1,8386,645189506.9664999,6663574203124.422,4452372888484.8,2211201314639.6216,Finfish,Dicentrarchus labrax
8404,2021,1,5340,410840921.4406284,4243201317038.4463,3434352987042.011,808848329996.4354,Finfish,Dicentrarchus labrax
8404,2051,1,3782,290973851.10270727,3005203629408.1284,2591170976424.663,414032652983.46497,Finfish,Dicentrarchus labrax
8404,2100,1,3557,273663138.12065834,2826417057061.0024,2424438782562.1064,401978274498.89606,Finfish,Dicentrarchus labrax
8405,2021,1,734,56471392.5725508,583241529345.734,552577632424.1626,30663896921.57147,Finfish,Dicentrarchus labrax
8405,2051,1,734,56471392.5725508,583241529345.734,552577632424.1626,30663896921.57147,Finfish,Dicentrarchus labrax
8405,2100,1,734,56471392.5725508,583241529345.734,552577632424.1626,30663896921.57147,Finfish,Dicentrarchus labrax
8406,2021,1,3380,260045377.24144647,2685771620147.9307,1773755684148.6287,912015935999.3019,Finfish,Dicentrarchus labrax
8406,2051,1,2831,217807237.56524703,2249532383620.9443,1490646855536.7905,758885528084.1537,Finfish,Dicentrarchus labrax
8406,2100,1,2518,193726112.3946634,2000820396311.3872,1326127275118.9229,674693121192.4645,Finfish,Dicentrarchus labrax
8407,2021,1,1181,90862009.03022139,938430853075.3568,759205199680.7084,179225653394.64838,Finfish,Dicentrarchus labrax
8407,2051,1,1152,88630850.46809064,915387250417.2828,737393381017.89,177993869399.39282,Finfish,Dicentrarchus labrax
8407,2100,1,1081,83168358.81597741,858970154254.4121,686187174323.1277,172782979931.28442,Finfish,Dicentrarchus labrax
8408,2021,1,967,74397597.57173927,768384957598.5352,481176936213.5657,287208021384.9695,Finfish,Dicentrarchus labrax
8408,2051,1,967,74397597.57173927,768384957598.5352,481176936213.5657,287208021384.9695,Finfish,Dicentrarchus labrax
8408,2100,1,967,74397597.57173927,768384957598.5352,481176936213.5657,287208021384.9695,Finfish,Dicentrarchus labrax
8409,2021,1,2942,226347189.30305785,2337733759312.193,1673236880745.7852,664496878566.4077,Finfish,Dicentrarchus labrax
8409,2051,1,2658,204497222.69460496,2112065374660.71,1514335374766.7358,597729999893.9741,Finfish,Dicentrarchus labrax
8409,2100,1,2516,193572239.3903785,1999231182334.9685,1436061706305.2112,563169476029.7572,Finfish,Dicentrarchus labrax
8411,2021,1,819,63010995.254658185,650783123343.537,657994360158.9061,-7211236815.369165,Finfish,Dicentrarchus labrax
8411,2051,1,819,63010995.254658185,650783123343.537,657994360158.9061,-7211236815.369165,Finfish,Dicentrarchus labrax
8411,2100,1,819,63010995.254658185,650783123343.537,657994360158.9061,-7211236815.369165,Finfish,Dicentrarchus labrax
8412,2021,1,900,69242851.9281958,715146289388.5022,736430507498.2266,-21284218109.724358,Finfish,Dicentrarchus labrax
8412,2051,1,900,69242851.9281958,715146289388.5022,736430507498.2266,-21284218109.724358,Finfish,Dicentrarchus labrax
8412,2100,1,900,69242851.9281958,715146289388.5022,736430507498.2266,-21284218109.724358,Finfish,Dicentrarchus labrax
8413,2021,1,94,7232031.20138934,74693056891.688,48118577716.445885,26574479175.242123,Finfish,Dicentrarchus labrax
8413,2051,1,94,7232031.20138934,74693056891.688,48118577716.445885,26574479175.242123,Finfish,Dicentrarchus labrax
8413,2100,1,94,7232031.20138934,74693056891.688,48118577716.445885,26574479175.242123,Finfish,Dicentrarchus labrax
8414,2021,1,1125,86553564.91024476,893932861735.6278,685649027536.7832,208283834198.84454,Finfish,Dicentrarchus labrax
8414,2051,1,1125,86553564.91024476,893932861735.6278,685649027536.7832,208283834198.84454,Finfish,Dicentrarchus labrax
8414,2100,1,1125,86553564.91024476,893932861735.6278,685649027536.7832,208283834198.84454,Finfish,Dicentrarchus labrax
8415,2021,1,73,5616364.6563981045,58006310139.28963,42117475012.47393,15888835126.815691,Finfish,Dicentrarchus labrax
8415,2051,1,73,5616364.6563981045,58006310139.28963,42117475012.47393,15888835126.815691,Finfish,Dicentrarchus labrax
8415,2100,1,73,5616364.6563981045,58006310139.28963,42117475012.47393,15888835126.815691,Finfish,Dicentrarchus labrax
8416,2021,1,111,8539951.737810817,88201375691.24861,55509803576.99461,32691572114.253998,Finfish,Dicentrarchus labrax
8416,2051,1,102,7847523.218528858,81049912797.36359,51048556555.29234,30001356242.07124,Finfish,Dicentrarchus labrax
8416,2100,1,105,8078332.724956177,83433733761.99193,52516112575.859764,30917621186.132156,Finfish,Dicentrarchus labrax
8417,2021,1,208,16002792.445627475,165278253547.56494,110879315874.00792,54398937673.55704,Finfish,Dicentrarchus labrax
8417,2051,1,149,11463538.819223529,118396441243.2076,81803427117.51529,36593014125.6923,Finfish,Dicentrarchus labrax
8417,2100,1,164,12617586.351360125,130315546066.34929,89136340100.3524,41179205965.996895,Finfish,Dicentrarchus labrax
8418,2021,1,1824,140332179.90781018,1449363146494.0312,1144133663896.9924,305229482597.03864,Finfish,Dicentrarchus labrax
8418,2051,1,1824,140332179.90781018,1449363146494.0312,1144133663896.9924,305229482597.03864,Finfish,Dicentrarchus labrax
8418,2100,1,1824,140332179.90781018,1449363146494.0312,1144133663896.9924,305229482597.03864,Finfish,Dicentrarchus labrax
8420,2021,1,90,6924285.19281958,71514628938.85022,52594573225.02266,18920055713.827564,Finfish,Dicentrarchus labrax
8420,2051,1,90,6924285.19281958,71514628938.85022,52594573225.02266,18920055713.827564,Finfish,Dicentrarchus labrax
8420,2100,1,90,6924285.19281958,71514628938.85022,52594573225.02266,18920055713.827564,Finfish,Dicentrarchus labrax
8421,2021,1,62,4770063.132831267,49265633268.98571,31010149625.06005,18255483643.925655,Finfish,Dicentrarchus labrax
8421,2051,1,62,4770063.132831267,49265633268.98571,31010149625.06005,18255483643.925655,Finfish,Dicentrarchus labrax
8421,2100,1,62,4770063.132831267,49265633268.98571,31010149625.06005,18255483643.925655,Finfish,Dicentrarchus labrax
8423,2021,1,2152,165567352.6105304,1709994238626.7297,1174712067121.6973,535282171505.0324,Finfish,Dicentrarchus labrax
8423,2051,1,2008,154488496.3020191,1595570832324.5693,1098596066902.461,496974765422.10834,Finfish,Dicentrarchus labrax
8423,2100,1,2851,219345967.60809582,2265424523385.1333,1546272133673.9067,719152389711.2266,Finfish,Dicentrarchus labrax
8424,2021,1,5203,400300620.64711416,4134340159653.7524,3125794443446.7656,1008545716206.9868,Finfish,Dicentrarchus labrax
8424,2051,1,5448,419150063.6720119,4329018871765.067,3251891114198.438,1077127757566.6285,Finfish,Dicentrarchus labrax
8424,2100,1,4638,356831496.93663573,3685387211315.4146,2805043467685.2344,880343743630.1804,Finfish,Dicentrarchus labrax
8425,2021,1,985,75782454.6103032,782687883386.3052,531167084192.9702,251520799193.33502,Finfish,Dicentrarchus labrax
8425,2051,1,807,62087757.228948906,641247839485.0237,438532366076.6365,202715473408.38715,Finfish,Dicentrarchus labrax
8425,2100,1,105,8078332.724956177,83433733761.99193,55303195663.859764,28130538098.132156,Finfish,Dicentrarchus labrax
8426,2021,1,2551,196265016.9653639,2027042426922.299,1342088822433.1646,684953604489.1346,Finfish,Dicentrarchus labrax
8426,2051,1,1943,149487623.6627605,1543921378090.9553,1010409379976.8336,533511998114.12177,Finfish,Dicentrarchus labrax
8426,2100,1,3379,259968440.73930404,2684977013159.721,1801949508525.773,883027504633.9482,Finfish,Dicentrarchus labrax
8427,2021,1,1198,92169929.56664287,951939171874.9174,633370460581.2572,318568711293.6602,Finfish,Dicentrarchus labrax
8427,2051,1,612,47085139.31117315,486299476784.1815,336988481363.7541,149310995420.42743,Finfish,Dicentrarchus labrax
8427,2100,1,472,36314029.01123158,375054498434.85895,262786299395.94104,112268199038.9179,Finfish,Dicentrarchus labrax
8428,2021,1,677,52086011.950431734,537948931017.79553,387959521377.38153,149989409640.414,Finfish,Dicentrarchus labrax
8428,2051,1,548,42161203.174057,435444629538.7769,319465073900.9824,115979555637.7945,Finfish,Dicentrarchus labrax
8429,2021,1,13180,1014023098.2373562,10472920104600.51,7760049617847.54,2712870486752.9697,Finfish,Dicentrarchus labrax
8429,2051,1,17765,1366776960.5604427,14116193145540.824,10387049464305.416,3729143681235.4077,Finfish,Dicentrarchus labrax
8429,2100,1,16003,1231214843.7854638,12716095632315.78,9375448454609.484,3340647177706.2944,Finfish,Dicentrarchus labrax
8430,2021,1,572,44007679.22547556,454515197255.80365,336896047665.5218,117619149590.28186,Finfish,Dicentrarchus labrax
8430,2051,1,643,49470170.87758878,510932293418.6744,377015513144.2841,133916780274.39026,Finfish,Dicentrarchus labrax
8430,2100,1,6,461619.01285463874,4767641929.256681,3749212393.134844,1018429536.1218376,Finfish,Dicentrarchus labrax
8431,2021,1,140,10771110.29994157,111244978349.32257,71130178431.81302,40114799917.509544,Finfish,Dicentrarchus labrax
8431,2051,1,46,3539079.0985522303,36551921457.63456,22284230427.367134,14267691030.267422,Finfish,Dicentrarchus labrax
8431,2100,1,2156,165875098.61910018,1713172666579.5676,1122879257821.1206,590293408758.447,Finfish,Dicentrarchus labrax
8432,2021,1,373,28697315.29913004,296388406602.1237,232411810717.21613,63976595884.90757,Finfish,Dicentrarchus labrax
8432,2051,1,370,28466505.79270272,294004585637.49536,230458617480.6487,63545968156.84665,Finfish,Dicentrarchus labrax
8432,2100,1,3120,240041886.68441212,2479173803213.474,1802004418894.119,677169384319.3556,Finfish,Dicentrarchus labrax
8433,2021,1,393,30236045.341978837,312280546366.3126,216449060566.33228,95831485799.98036,Finfish,Dicentrarchus labrax
8433,2051,1,393,30236045.341978837,312280546366.3126,216449060566.33228,95831485799.98036,Finfish,Dicentrarchus labrax
8433,2100,1,393,30236045.341978837,312280546366.3126,216449060566.33228,95831485799.98036,Finfish,Dicentrarchus labrax
8435,2100,1,18,1384857.0385639162,14302925787.770044,13486831547.404531,816094240.3655128,Finfish,Dicentrarchus labrax
8439,2021,1,8462,651036681.1293254,6723964334228.34,8081071665597.842,-1357107331369.5017,Finfish,Dicentrarchus labrax
8439,2051,1,8462,651036681.1293254,6723964334228.34,8081071665597.842,-1357107331369.5017,Finfish,Dicentrarchus labrax
8439,2100,1,8462,651036681.1293254,6723964334228.34,8081071665597.842,-1357107331369.5017,Finfish,Dicentrarchus labrax
8440,2021,1,44804,3447063041.9898734,35601571499736.04,33752410307423.61,1849161192312.4688,Finfish,Dicentrarchus labrax
8440,2051,1,43240,3326734352.6390977,34358806170176.465,32516055468829.125,1842750701347.3765,Finfish,Dicentrarchus labrax
8440,2100,1,46375,3567930286.855646,36849899078213.08,34593217652082.086,2256681426131.0366,Finfish,Dicentrarchus labrax
8441,2021,1,16504,1269760031.3588262,13114193733408.71,9549234127324.244,3564959606084.468,Finfish,Dicentrarchus labrax
8441,2051,1,16504,1269760031.3588262,13114193733408.71,9549234127324.244,3564959606084.468,Finfish,Dicentrarchus labrax
8441,2100,1,16504,1269760031.3588262,13114193733408.71,9549234127324.244,3564959606084.468,Finfish,Dicentrarchus labrax
8442,2021,1,3259,250736060.48221126,2589624174574.5874,2830332704519.076,-240708529944.48853,Finfish,Dicentrarchus labrax
8442,2051,1,3259,250736060.48221126,2589624174574.5874,2830332704519.076,-240708529944.48853,Finfish,Dicentrarchus labrax
8442,2100,1,3259,250736060.48221126,2589624174574.5874,2830332704519.076,-240708529944.48853,Finfish,Dicentrarchus labrax
8443,2021,1,3561,273970884.12922806,2829595485013.8403,3117500673725.53,-287905188711.6894,Finfish,Dicentrarchus labrax
8443,2051,1,3561,273970884.12922806,2829595485013.8403,3117500673725.53,-287905188711.6894,Finfish,Dicentrarchus labrax
8443,2100,1,3561,273970884.12922806,2829595485013.8403,3117500673725.53,-287905188711.6894,Finfish,Dicentrarchus labrax
8444,2021,1,2360,181570145.0561579,1875272492174.2947,1714769751251.7053,160502740922.58948,Finfish,Dicentrarchus labrax
8444,2051,1,554,42622822.18691164,440212271468.03357,398061156502.11725,42151114965.916336,Finfish,Dicentrarchus labrax
8444,2100,1,3081,237041363.100857,2448184130673.306,2235592498594.742,212591632078.56363,Finfish,Dicentrarchus labrax
8445,2021,1,938,72166439.00960852,745341354940.4612,498852548366.74725,246488806573.71396,Finfish,Dicentrarchus labrax
8445,2100,1,1290,99248087.76374732,1025043014790.1865,680428093387.9915,344614921402.19507,Finfish,Dicentrarchus labrax
8446,2021,1,13142,1011099511.1559435,10442725039048.55,10274914234419.02,167810804629.53165,Finfish,Dicentrarchus labrax
8446,2051,1,10689,822374271.4005388,8493554096970.778,8181099462593.725,312454634377.0537,Finfish,Dicentrarchus labrax
8446,2100,1,15444,1188207339.0878398,12271910325906.697,11959248705817.088,312661620089.61005,Finfish,Dicentrarchus labrax
8447,2100,1,576,44315425.23404532,457693625208.6414,513429021356.945,-55735396148.30359,Finfish,Dicentrarchus labrax
8448,2021,1,1340,103094912.87086931,1064773364200.6588,853393616098.7817,211379748101.87708,Finfish,Dicentrarchus labrax
8448,2051,1,221,17002966.973479193,175608144394.28778,142444220651.13342,33163923743.15435,Finfish,Dicentrarchus labrax
8448,2100,1,1391,107018674.48013374,1105298320599.3406,844751958128.428,260546362470.9127,Finfish,Dicentrarchus labrax
8449,2021,1,3232,248658774.9243654,2568169785892.9326,2318411481965.969,249758303926.9632,Finfish,Dicentrarchus labrax
8449,2051,1,3152,242503854.75297022,2504601226836.177,2252087382985.5044,252513843850.67203,Finfish,Dicentrarchus labrax
8449,2100,1,3232,248658774.9243654,2568169785892.9326,2318411481965.969,249758303926.9632,Finfish,Dicentrarchus labrax
8450,2021,1,7512,577947004.0940076,5969087695429.365,4245566815164.8247,1723520880264.5408,Finfish,Dicentrarchus labrax
8450,2051,1,7512,577947004.0940076,5969087695429.365,4245566815164.8247,1723520880264.5408,Finfish,Dicentrarchus labrax
8450,2100,1,7512,577947004.0940076,5969087695429.365,4245566815164.8247,1723520880264.5408,Finfish,Dicentrarchus labrax
8451,2021,1,4371,336289450.8646043,3473227145463.492,3928510955342.734,-455283809879.2413,Finfish,Dicentrarchus labrax
8451,2051,1,4371,336289450.8646043,3473227145463.492,3928510955342.734,-455283809879.2413,Finfish,Dicentrarchus labrax
8451,2100,1,4371,336289450.8646043,3473227145463.492,3928510955342.734,-455283809879.2413,Finfish,Dicentrarchus labrax
8452,2021,1,1901,146256290.57277805,1510547884586.1587,1902457449096.8896,-391909564510.73114,Finfish,Dicentrarchus labrax
8452,2100,1,4388,337597371.4010258,3486735464263.053,4011937459971.282,-525201995708.22943,Finfish,Dicentrarchus labrax
8453,2021,1,24864,1912949189.269623,19757108154839.684,25589032145822.8,-5831923990983.1045,Finfish,Dicentrarchus labrax
8453,2051,1,19858,1527805059.5445693,15779305571863.197,20431373489262.625,-4652067917399.425,Finfish,Dicentrarchus labrax
8453,2100,1,24864,1912949189.269623,19757108154839.684,25589032145822.8,-5831923990983.1045,Finfish,Dicentrarchus labrax
8454,2021,1,1424,109557579.05083425,1131520351210.2524,1109663809634.6697,21856541575.582794,Finfish,Dicentrarchus labrax
8454,2051,1,1,76936.50214243979,794606988.2094469,900624902.8558073,-106017914.6463604,Finfish,Dicentrarchus labrax
8454,2100,1,2509,193033683.8753814,1993668933417.5022,1824198744305.2205,169470189112.28177,Finfish,Dicentrarchus labrax
8455,2021,1,40430,3110542781.6188416,32125960533307.92,34668453792572.31,-2542493259264.351,Finfish,Dicentrarchus labrax
8455,2051,1,40430,3110542781.6188416,32125960533307.92,34668453792572.31,-2542493259264.351,Finfish,Dicentrarchus labrax
8455,2100,1,40430,3110542781.6188416,32125960533307.92,34668453792572.31,-2542493259264.351,Finfish,Dicentrarchus labrax
8456,2021,1,21703,1669752905.997371,17245355465109.627,16718699955415.586,526655509694.0403,Finfish,Dicentrarchus labrax
8456,2051,1,19557,1504647172.399695,15540128868412.152,15199204897983.023,340923970429.1297,Finfish,Dicentrarchus labrax
8456,2100,1,19817,1524650662.9567294,15746726685346.61,15362798732277.533,383927953069.076,Finfish,Dicentrarchus labrax
8459,2021,1,2451,188571366.7511199,1947581728101.3542,1375195480771.5837,572386247329.7706,Finfish,Dicentrarchus labrax
8459,2051,1,1756,135100497.76212427,1395329871295.7888,958439582470.7976,436890288824.99115,Finfish,Dicentrarchus labrax
8459,2100,1,1405,108095785.5101279,1116422818434.273,765382213328.4093,351040605105.86365,Finfish,Dicentrarchus labrax
8460,2021,1,337,25927601.22200221,267782555026.58362,203561425190.40707,64221129836.176544,Finfish,Dicentrarchus labrax
8460,2051,1,337,25927601.22200221,267782555026.58362,203561425190.40707,64221129836.176544,Finfish,Dicentrarchus labrax
8460,2100,1,337,25927601.22200221,267782555026.58362,203561425190.40707,64221129836.176544,Finfish,Dicentrarchus labrax
8461,2021,1,387,29774426.329124197,307512904437.05597,239038862525.19742,68474041911.85853,Finfish,Dicentrarchus labrax
8461,2051,1,387,29774426.329124197,307512904437.05597,239038862525.19742,68474041911.85853,Finfish,Dicentrarchus labrax
8461,2100,1,387,29774426.329124197,307512904437.05597,239038862525.19742,68474041911.85853,Finfish,Dicentrarchus labrax
8462,2021,1,798,61395328.70966695,634096376591.1387,688761174366.9342,-54664797775.79559,Finfish,Dicentrarchus labrax
8462,2051,1,798,61395328.70966695,634096376591.1387,688761174366.9342,-54664797775.79559,Finfish,Dicentrarchus labrax
8462,2100,1,798,61395328.70966695,634096376591.1387,688761174366.9342,-54664797775.79559,Finfish,Dicentrarchus labrax
8463,2021,1,130,10001745.278517172,103298908467.2281,127425720891.25494,-24126812424.02685,Finfish,Dicentrarchus labrax
8463,2051,1,3014,231886617.4573135,2394945462463.273,2725610753175.4033,-330665290712.13025,Finfish,Dicentrarchus labrax
8463,2100,1,65,5000872.639258586,51649454233.61405,90859316093.62747,-39209861860.01343,Finfish,Dicentrarchus labrax
8464,2021,1,20151,1550347454.6723042,16012125419408.564,12262151218871.373,3749974200537.1914,Finfish,Dicentrarchus labrax
8464,2051,1,17267,1328462582.4935079,13720478865412.52,10561853907595.225,3158624957817.295,Finfish,Dicentrarchus labrax
8464,2100,1,20886,1606895783.7469976,16596161555742.508,12667778805990.39,3928382749752.1167,Finfish,Dicentrarchus labrax
8465,2021,1,22674,1744458249.5776799,18016918850661,13195488766968.574,4821430083692.425,Finfish,Dicentrarchus labrax
8465,2051,1,22416,1724608632.0249305,17811910247702.96,13058007396079.777,4753902851623.186,Finfish,Dicentrarchus labrax
8465,2100,1,22674,1744458249.5776799,18016918850661,13195488766968.574,4821430083692.425,Finfish,Dicentrarchus labrax
8466,2021,1,8583,660345997.8885607,6820111779801.683,5370457491131.395,1449654288670.2888,Finfish,Dicentrarchus labrax
8466,2051,1,8583,660345997.8885607,6820111779801.683,5370457491131.395,1449654288670.2888,Finfish,Dicentrarchus labrax
8466,2100,1,8583,660345997.8885607,6820111779801.683,5370457491131.395,1449654288670.2888,Finfish,Dicentrarchus labrax
8467,2021,1,524,40314727.12263845,416374061821.7502,409841349640.44305,6532712181.307152,Finfish,Dicentrarchus labrax
8467,2051,1,524,40314727.12263845,416374061821.7502,409841349640.44305,6532712181.307152,Finfish,Dicentrarchus labrax
8467,2100,1,524,40314727.12263845,416374061821.7502,409841349640.44305,6532712181.307152,Finfish,Dicentrarchus labrax
8469,2021,1,431,33159632.423391547,342475611918.2716,212846448810.85294,129629163107.41867,Finfish,Dicentrarchus labrax
8469,2051,1,214,16464411.458482115,170045895476.82162,106458568859.14276,63587326617.67888,Finfish,Dicentrarchus labrax
8469,2100,1,431,33159632.423391547,342475611918.2716,212846448810.85294,129629163107.41867,Finfish,Dicentrarchus labrax
8471,2021,1,754,58010122.6153996,599133669109.923,394156955841.2787,204976713268.64426,Finfish,Dicentrarchus labrax
8471,2051,1,8,615492.0171395183,6356855905.675575,3843414198.8464584,2513441706.829117,Finfish,Dicentrarchus labrax
